rating,startYear,runtimeMinutes,awardWins,totalImages,totalVideos,totalCredits,criticReviewsTotal,titleType,awardNominationsExcludeWins,canHaveEpisodes,isAdult,numRegions,userReviewsTotal,ratingCount,countryOfOrigin,genres
8,2010,44,1,1,0,41,0,1,0,0,0,1,0,27,['US'],"Crime,Documentary"
9,2015,58,0,0,0,143,0,1,0,0,0,1,1,19,['US'],Documentary
9,2009,25,0,1,0,8,0,4,0,1,0,1,0,12,['IL'],Documentary
6,1981,58,0,0,0,22,0,1,0,0,0,1,0,9,['JP'],"Action,Adventure,Animation"
8,2007,25,0,9,0,11,0,1,0,0,0,1,0,15,['JP'],"Animation,Drama,Family"
6,2019,82,1,8,1,13,3,3,0,0,0,11,1,98,['DE'],"Comedy,Drama"
6,1975,59,0,0,0,8,1,3,0,0,1,1,1,9,['US'],Adult
8,1972,55,0,1,0,26,0,1,0,0,0,1,0,13,['JP'],"Action,Adventure,Drama"
7,1971,12,0,1,0,14,0,7,0,0,0,1,0,31,['FR'],Short
8,2012,22,0,18,0,358,0,4,0,1,0,2,0,15,['CA'],Game-Show
7,2023,92,0,12,0,85,0,3,1,0,0,6,0,102,['MX'],"Adventure,Comedy,Family"
9,2018,51,0,2,0,50,0,1,0,0,0,1,0,21,['US'],"Documentary,History,War"
5,1967,89,0,152,0,60,47,3,0,0,0,13,44,1551,['JP'],"Horror,Sci-Fi"
7,1956,29,0,2,0,28,4,7,0,0,0,1,10,257,['GB'],"Comedy,Short,Thriller"
7,2011,42,0,0,0,54,0,1,0,0,0,1,0,19,['DE'],"Crime,Drama"
10,1986,58,0,0,0,11,0,3,0,0,0,1,0,9,['US'],Drama
7,1984,91,1,0,0,41,6,3,2,0,1,4,1,75,['US'],"Adult,Crime,Drama"
9,1992,58,1,41,0,97,0,4,0,1,0,6,28,10689,['SA'],"Comedy,Drama"
8,2017,58,6,5,0,26,4,3,0,0,0,2,0,35,['US'],"Biography,Documentary"
9,2005,58,1,18,0,72,1,2,0,0,0,2,8,1086,['US'],"Action,Sci-Fi"
8,2007,58,0,7,0,59,1,4,0,1,0,1,0,44,['US'],Reality-TV
8,2002,45,0,1,0,144,0,1,0,0,0,1,1,106,"['GB', 'CA']","Action,Adventure,Comedy"
9,2011,16,0,1,0,10,0,7,0,0,0,1,0,7,['US'],"Comedy,Short"
8,2019,83,2,5,1,16,6,3,1,0,0,1,0,109,['NL'],Documentary
7,1996,60,0,0,0,8,0,4,0,1,0,1,0,13,['AU'],Drama
7,1999,58,0,17,0,13,0,2,0,0,0,7,0,11,['US'],Family
6,1974,83,0,1,0,38,0,3,0,0,0,3,2,18,['MX'],"Action,Adventure,Drama"
8,2024,58,0,11,1,31,0,3,0,0,0,5,0,16,['GB'],Drama
6,1967,6,0,3,0,15,0,7,0,0,0,3,4,191,['US'],"Animation,Comedy,Family"
8,1965,58,0,1,0,42,0,1,0,0,0,1,3,58,['GB'],"Crime,Drama,Mystery"
6,1996,28,0,0,0,30,0,1,0,0,0,7,0,7,['GB'],"Crime,Drama,Romance"
9,1955,93,0,4,0,46,1,3,0,0,0,2,1,17,['XWG'],Drama
8,2015,58,0,4,0,16,0,4,0,1,0,2,3,328,['GB'],Documentary
7,2020,58,1,12,0,32,0,7,2,0,0,2,0,8,['MX'],"Horror,Short,Thriller"
7,1958,140,0,2,0,11,0,3,0,0,0,1,0,7,['IN'],"Drama,Family"
6,2018,58,0,19,1,62,5,3,0,0,0,6,17,557,['GB'],"Comedy,Crime"
10,2013,5,0,2,0,30,0,4,0,1,0,3,0,90,['UA'],Comedy
8,1995,23,0,26,0,109,6,1,0,0,0,2,7,2469,['JP'],"Action,Animation,Drama"
10,2016,5,0,1,0,5,0,7,0,0,0,1,0,6,['DK'],"Comedy,Short"
4,1943,92,0,20,0,60,0,3,0,0,0,2,0,13,['SE'],Drama
9,2015,7,0,5,0,15,0,7,0,0,0,1,0,8,['US'],"Comedy,Short"
7,1950,90,0,4,0,34,0,3,0,0,0,3,0,41,['IT'],Comedy
7,1942,101,0,1,0,23,0,3,0,0,0,3,0,8,['JP'],"Drama,Romance"
10,2005,117,0,1,0,123,3,1,0,0,0,1,2,68,['US'],Music
8,1982,18,0,1,0,1,0,7,0,0,0,1,0,20,['US'],Short
8,1972,60,0,0,0,33,1,1,0,0,0,1,0,41,['XWG'],"Crime,Drama"
8,1965,60,0,18,0,45,4,1,0,0,0,1,10,470,['GB'],"Action,Comedy,Crime"
7,1977,55,0,3,0,46,0,3,0,0,0,2,4,95,['US'],"Biography,Drama,History"
6,1991,58,0,2,0,43,0,3,0,0,0,1,0,98,"['PL', 'FR']",Action
5,1979,10,0,0,0,17,0,1,0,0,0,1,0,13,"['AT', 'PL']","Adventure,Animation,Family"
8,2023,54,0,4,0,98,0,4,0,1,0,8,0,39,['JP'],"Comedy,Fantasy,Music"
6,2011,2,0,1,0,39,0,5,0,0,0,1,0,35,['US'],"Comedy,Short"
9,2021,59,0,0,0,4,0,1,0,0,0,7,0,16,['GB'],Documentary
9,2019,15,11,3,0,39,2,7,8,0,0,5,0,46,['NL'],"Horror,Short"
6,1970,58,0,1,0,12,2,3,0,0,0,4,4,303,"['XWG', 'FR']",Documentary
6,2020,81,0,3,1,95,4,3,2,0,0,5,0,156,['CL'],Drama
9,1999,58,2,4,0,722,0,4,14,1,0,1,1,34,['PH'],Documentary
5,1992,85,0,1,0,17,0,3,0,0,0,4,0,10,['IL'],Drama
7,1995,5,0,1,0,13,0,7,0,0,0,1,0,33,['FR'],"Romance,Short"
7,1994,98,0,0,0,15,3,3,1,0,0,1,1,26,['US'],Documentary
7,2020,58,0,3,0,29,0,4,0,1,0,6,2,29,['KR'],Animation
6,1968,58,0,1,0,8,0,3,0,0,0,1,0,11,['TR'],"Comedy,Romance"
8,2019,47,0,6,0,313,7,1,0,0,0,1,5,2753,['US'],"Drama,Western"
7,1977,74,0,0,0,12,0,3,0,0,1,2,0,23,['XWG'],"Adult,Comedy"
7,1991,58,2,72,0,21,13,3,1,0,0,4,6,774,['JP'],Drama
7,1990,49,0,25,0,73,0,1,0,0,0,1,0,267,"['US', 'CA']","Action,Adventure,Crime"
7,2017,58,0,2,0,13,2,3,0,0,0,4,0,38,"['BD', 'DE', 'GR', 'US', 'GB']",Drama
7,2016,59,0,3,0,17,0,9,0,0,0,1,0,386,['US'],Comedy
6,1987,58,0,1,0,22,0,3,0,0,0,1,0,11,['NL'],Drama
7,2017,41,0,0,0,136,0,1,0,0,0,1,0,19,['US'],"Comedy,Music,Talk-Show"
9,2008,58,1,1,1,46,0,7,0,0,0,1,0,39,['US'],"Comedy,Short"
7,1996,35,0,0,0,7,0,7,0,0,0,1,0,11,['DK'],"Documentary,Short"
8,1983,23,0,1,0,121,0,1,0,0,0,1,0,86,['US'],"Action,Adventure,Animation"
6,2011,7,0,1,0,27,0,7,0,0,0,1,0,31,['US'],"Comedy,Short"
7,1980,34,0,63,0,41,0,7,0,0,0,4,1,8,['CN'],"Comedy,Drama,Short"
7,1967,30,0,1,0,40,0,1,0,0,0,1,1,47,['US'],"Comedy,Drama,Romance"
5,2012,80,0,1,0,19,4,3,0,0,0,1,0,14,"['GR', 'NG']",Drama
8,2020,52,0,1,0,28,0,1,0,0,0,1,0,83,['GB'],Documentary
9,2015,47,0,39,0,133,5,1,0,0,0,1,2,1048,"['US', 'GB']","Drama,Sci-Fi"
9,2010,58,0,0,0,17,0,7,0,0,0,1,0,18,['US'],"Comedy,Short"
6,1940,64,0,3,0,32,2,3,0,0,0,6,8,122,['US'],Adventure
10,2022,58,0,1,0,14,0,6,0,1,0,3,1,17,['US'],Comedy
5,1993,173,0,3,0,36,0,3,0,0,0,1,1,37,['IN'],"Mystery,Thriller"
8,1955,106,1,207,6,172,164,3,5,0,0,48,311,81465,['US'],"Mystery,Romance,Thriller"
7,2017,58,9,0,0,376,0,4,1,1,1,1,0,117,['US'],"Adult,Drama"
8,2008,57,0,0,0,111,0,1,0,0,0,1,2,176,['GB'],"Crime,Drama,Mystery"
2,2021,58,0,1,0,8,0,4,0,1,0,1,0,35,['ID'],Drama
9,1992,58,0,1,0,26,0,4,0,1,0,1,1,22,['GB'],Documentary
5,2002,30,0,27,1,168,1,4,0,1,0,23,78,2495,['US'],Comedy
6,1923,72,0,3,0,22,0,3,0,0,0,8,1,9,['FR'],Drama
9,2023,46,0,1,0,196,4,1,0,0,0,1,13,4016,['US'],"Crime,Drama,Thriller"
9,2011,24,0,2,1,11,0,7,0,0,0,1,0,12,['DE'],"Animation,Mystery,Sci-Fi"
7,2002,52,0,0,0,44,0,8,0,0,0,1,0,29,['GB'],Documentary
8,2016,13,0,4,0,20,0,7,0,0,0,1,1,10,['GB'],"Comedy,Drama,Romance"
7,1967,58,0,3,0,10,3,3,0,0,0,4,4,103,['KR'],"Horror,Thriller"
8,1977,58,0,0,0,15,0,1,0,0,0,1,2,16,['GB'],Comedy
8,2021,90,11,4,0,16,0,3,8,0,0,1,0,5,"['DE', 'PL']",Documentary
6,1972,85,0,50,0,62,22,3,0,0,0,4,16,672,['US'],Drama
6,1994,22,0,1,0,73,1,1,0,0,0,1,0,26,['US'],"Comedy,Family"
5,1968,90,0,5,0,34,1,3,0,0,0,10,0,44,['XWG'],Comedy
8,2007,60,1,4,0,9,1,3,0,0,0,1,1,199,['GB'],"Biography,Documentary,Music"
6,1986,58,0,4,0,172,2,1,0,0,0,5,1,306,['US'],"Action,Adventure,Animation"
5,1993,95,0,6,0,76,0,8,0,0,0,14,1,173,['US'],"Drama,Thriller"
7,1975,75,0,0,0,4,0,3,0,0,0,3,2,18,['US'],"Drama,Family"
9,1997,58,0,4,0,12,0,1,0,0,0,1,0,13,['JP'],"Action,Adventure,Comedy"
7,2009,76,0,1,0,4,0,9,0,0,0,1,0,27,['US'],Comedy
8,1973,58,0,27,0,39,1,1,0,0,0,1,3,178,['US'],"Adventure,Drama,Western"
8,1988,58,0,0,0,64,0,1,0,0,0,1,2,44,['US'],"Adventure,Comedy,Drama"
2,2007,58,0,2,0,36,1,4,0,1,0,3,0,135,['TR'],"Action,Drama,Romance"
8,1999,50,0,1,0,38,0,1,0,0,0,1,0,43,['GB'],"Crime,Drama"
5,1996,58,0,2,0,34,0,8,0,0,0,1,0,13,['FR'],Drama
5,1963,58,0,1,0,20,0,3,0,0,0,2,0,13,['EG'],"Romance,Thriller"
7,2022,58,0,6,1,205,19,3,0,0,0,20,8,2176,"['FR', 'BE']","Drama,Thriller"
8,1997,58,0,1,0,5,0,4,0,1,0,1,0,11,['US'],Sport
5,2018,3,0,5,0,7,0,5,0,0,0,1,0,7,['US'],"Documentary,Short"
10,2014,101,0,0,0,16,0,5,0,0,0,1,0,6,['US'],Comedy
5,1925,70,1,8,0,33,1,3,0,0,0,7,0,55,['US'],"Comedy,Drama,Romance"
7,1985,90,0,1,0,106,3,1,0,0,0,1,0,93,['US'],"Comedy,Music"
8,2019,84,8,1,1,42,12,3,0,0,0,3,1,257,['DE'],"Adventure,Comedy"
8,1953,126,0,42,1,106,19,3,4,0,0,30,83,5540,['GB'],"Drama,War"
5,2020,15,0,1,0,4,1,7,0,0,0,1,0,135,['BE'],"Sci-Fi,Short"
8,2014,58,0,6,0,13,0,4,0,1,0,1,0,10,['ES'],Comedy
8,1981,88,1,1,0,43,0,3,1,0,0,3,0,19,['SUHH'],Drama
9,1983,51,0,39,1,39,0,1,0,0,0,1,0,25,['GB'],"Comedy,Drama,History"
6,1991,58,0,3,0,36,0,1,0,0,0,1,0,9,['US'],Comedy
7,1985,58,0,0,0,75,0,1,0,0,0,1,0,37,['US'],"Drama,Romance"
7,1966,95,0,58,1,64,74,3,0,0,0,25,38,5100,['HK'],"Action,Crime"
7,2006,8,0,1,0,16,0,5,0,0,0,1,0,31,['US'],Short
7,1948,90,0,16,1,114,2,3,0,0,0,16,23,545,['US'],"Comedy,History,War"
7,1991,22,0,1,0,76,0,1,0,0,0,1,0,112,['US'],"Comedy,Family,Romance"
7,2023,11,0,3,0,25,0,7,0,0,0,1,0,80,['KR'],"Short,Thriller"
8,1966,25,0,15,0,67,5,1,0,0,0,1,5,557,['US'],"Action,Crime,Fantasy"
8,2023,58,0,18,0,35,0,4,0,1,0,2,0,33,['LV'],Comedy
8,2006,29,0,1,0,56,0,1,0,0,0,7,0,35,['GB'],"Comedy,Romance"
9,2016,21,0,0,0,107,0,1,0,0,0,1,0,47,['US'],Comedy
8,1994,30,0,1,0,46,0,1,0,0,0,1,1,281,['US'],"Comedy,Family"
7,1987,72,0,2,0,11,1,8,0,0,0,1,2,15,['JP'],Drama
8,2022,62,0,11,0,20,0,3,0,0,0,2,0,8,['DE'],Documentary
8,1984,30,0,1,0,53,0,1,0,0,0,1,0,54,['US'],"Comedy,Family"
8,2012,28,0,2,0,143,0,1,0,0,0,1,0,388,['US'],"Comedy,Drama"
8,1978,30,0,0,0,22,0,4,0,1,0,1,2,16,['MX'],"Drama,Horror,Thriller"
8,2020,45,0,1,0,11,0,4,1,1,0,4,2,63,['CN'],"Comedy,Drama,Romance"
6,1963,99,0,7,0,37,1,3,0,0,0,2,0,52,['XWG'],"Comedy,Musical"
7,1997,111,10,1,0,29,0,5,0,0,1,1,1,31,['US'],"Adult,Drama"
8,1997,55,0,2,0,8,0,8,0,0,0,1,0,21,['US'],Documentary
8,1969,24,0,9,0,34,1,1,0,0,0,1,2,329,['US'],"Comedy,Family,Fantasy"
6,2001,7,0,0,0,1,0,5,0,0,0,1,0,26,['US'],"Documentary,Short"
8,1988,100,0,0,0,5,0,3,0,0,0,2,0,16,['DDDE'],Documentary
5,2016,58,0,1,0,8,0,5,0,0,0,1,1,39,['US'],"Comedy,Short"
8,2021,120,0,524,1,517,0,4,4,1,0,24,38,2618,['TR'],"Action,History,War"
9,1994,25,0,3,0,3,0,1,0,0,0,1,0,29,['US'],"Documentary,Family"
8,1967,5,0,2,0,9,0,10,0,0,0,1,1,7,['US'],"Animation,Short"
6,1999,58,0,1,0,2,0,4,0,1,0,1,0,8,['BE'],Game-Show
6,1930,9,0,1,0,4,0,7,0,0,0,2,0,7,['US'],"Musical,Short"
8,1981,91,1,1,0,55,0,3,1,0,0,7,0,102,['SUHH'],"Drama,War"
9,1996,58,0,0,0,1,0,8,0,0,0,1,0,53,['GB'],Drama
8,2010,110,34,15,2,112,67,3,34,0,0,30,36,13533,['IT'],"Comedy,Drama,Romance"
9,2013,42,0,11,0,255,11,1,0,0,0,1,3,5068,['US'],"Action,Adventure,Crime"
6,1977,58,0,2,0,38,0,3,0,0,0,1,0,76,['TR'],Drama
9,1959,58,0,3,0,11,0,1,0,0,0,1,0,21,['US'],"Family,Game-Show"
8,2023,20,0,2,0,22,0,4,0,1,0,1,0,5,['EG'],Animation
8,1995,58,0,3,0,8,0,4,0,1,0,2,0,30,['NL'],Reality-TV
9,2018,58,0,2,0,11,0,5,0,0,0,1,0,6,['IN'],"Music,Short"
5,1998,58,0,3,0,6,0,2,0,0,0,1,0,6,['JP'],"Action,Fantasy,Horror"
7,1979,125,5,82,1,191,35,3,12,0,0,25,66,9407,['US'],"Drama,Music,Romance"
8,1950,30,0,1,0,277,0,4,0,1,0,1,0,30,['US'],Drama
6,2023,58,0,2,1,11,0,2,0,0,0,1,0,7,['US'],"Adventure,Fantasy"
9,2013,43,0,5,0,178,0,1,0,0,0,1,2,325,['US'],"Comedy,Crime,Drama"
7,2010,58,0,0,0,7,0,1,0,0,0,1,0,27,['US'],"Documentary,News"
7,2002,122,7,6,0,102,10,3,6,0,0,5,2,369,['DE'],"Drama,Thriller"
6,1952,85,0,2,0,46,0,3,0,0,0,5,0,37,['SUHH'],Drama
9,1968,27,0,0,0,5,0,7,0,0,0,1,0,14,['CSHH'],"Documentary,Short"
8,1967,58,0,1,0,173,0,6,0,1,0,4,0,68,['IT'],Drama
8,2023,45,0,11,1,10,0,4,0,1,0,10,0,58,['IN'],Drama
3,1975,97,0,28,1,78,22,3,0,0,0,19,129,4959,['US'],"Action,Crime,Drama"
8,1977,60,0,1,0,67,1,1,0,0,0,1,2,138,['US'],"Drama,Family,Romance"
7,2023,58,0,2,0,52,1,8,0,0,0,2,0,58,['DE'],Drama
8,2022,45,0,2,1,225,4,1,0,0,0,1,11,1547,['US'],"Drama,Sci-Fi,Thriller"
8,2009,58,1,1,0,42,0,7,7,0,0,4,0,19,['FI'],"Comedy,Fantasy,Short"
4,1988,88,0,0,0,74,0,3,0,0,0,2,0,13,['SUHH'],Drama
8,1933,21,0,6,0,14,1,7,0,0,0,1,6,57,['US'],"Comedy,Short"
7,1993,58,0,1,0,9,0,3,0,0,0,3,0,11,['KR'],"Action,Comedy,Sci-Fi"
8,1989,90,0,2,0,21,0,5,0,0,0,1,0,11,['GR'],"Comedy,Musical"
6,1983,67,0,5,0,20,0,3,0,0,0,1,0,68,['SUHH'],"Drama,War"
5,1980,58,0,0,0,7,0,7,0,0,0,1,0,6,['US'],Short
8,2018,9,0,1,0,13,0,1,0,0,0,1,0,36,['DE'],Documentary
9,2010,55,0,1,0,25,0,3,0,0,0,1,0,14,['US'],"Drama,Family"
6,2012,14,0,1,0,7,0,7,0,0,0,1,0,8,['US'],"Horror,Short"
8,1994,58,0,1,0,35,0,1,0,0,0,1,0,17,['US'],"Comedy,Family,Music"
8,2004,153,0,1,0,19,0,5,0,0,0,1,0,19,['BR'],Talk-Show
7,2006,58,0,1,0,111,0,4,0,1,0,1,0,9,['IL'],Talk-Show
7,1978,58,0,1050,1,1303,1,4,0,1,0,3,7,288,['GB'],Game-Show
8,1960,109,0,8,0,45,0,3,0,0,0,2,0,14,['MX'],Drama
6,2004,58,0,5,0,66,0,8,0,0,0,2,0,73,['DE'],"Drama,Thriller"
7,2009,4,0,0,1,11,1,7,0,0,0,2,0,11,['NZ'],"Comedy,Drama,Mystery"
10,2019,25,0,4,1,17,0,4,0,1,0,2,0,11,['US'],Talk-Show
9,1967,58,0,1,0,20,0,1,0,0,0,1,0,22,['US'],"Adventure,Drama,Family"
7,2014,23,0,17,0,44,1,1,0,0,0,1,1,32,['GB'],Comedy
6,2003,58,6,1,0,106,0,3,0,0,0,2,0,60,['US'],Thriller
7,2018,7,0,1,0,4,0,5,0,0,0,1,0,9,['US'],"Short,Talk-Show"
3,2005,83,0,3,0,82,0,3,2,0,0,5,4,154,['CA'],Comedy
6,2010,58,0,0,0,15,1,8,0,0,0,1,0,17,['CZ'],"Comedy,Family,Fantasy"
7,1972,30,0,2,0,68,2,4,0,1,0,1,3,191,"['US', 'CA']",Comedy
8,2019,43,0,14,4,190,4,1,0,0,0,1,3,1092,['US'],"Crime,Drama,Mystery"
7,2023,58,0,0,0,58,0,1,0,0,0,7,0,6,['GB'],Game-Show
5,1979,59,0,2,0,20,0,3,0,0,0,1,0,33,['TR'],"Crime,Thriller"
7,2023,58,0,0,0,191,4,1,0,0,0,7,1,83,['GB'],"Drama,Thriller"
6,1971,27,0,0,0,5,0,8,0,0,0,2,0,29,['CA'],Documentary
7,2023,50,1,8,0,66,3,4,6,1,0,17,0,235,['TW'],"Crime,Drama,Thriller"
6,1985,91,0,0,0,31,0,1,0,0,0,1,0,38,['XWG'],"Crime,Drama,Mystery"
8,1974,85,0,0,0,31,0,1,0,0,0,1,0,11,['XWG'],Comedy
8,2015,7,0,3,0,13,0,7,0,0,0,1,0,8,['US'],Short
6,1967,58,0,1,0,26,0,3,0,0,0,2,0,9,"['TW', 'HK']",Romance
7,1970,77,0,8,0,22,0,3,0,0,0,4,0,11,['US'],Drama
5,1961,98,0,42,0,61,5,3,0,0,0,15,13,363,"['IT', 'FR', 'XYU']","Adventure,Comedy,Romance"
6,1896,7,0,0,0,5,0,7,0,0,0,1,2,52,['FR'],Short
5,2018,85,0,11,2,76,10,3,0,0,0,7,13,438,['US'],"Drama,Romance"
8,1955,16,0,0,0,6,0,4,0,1,0,1,0,10,['GB'],Family
6,1977,85,0,91,1,60,115,3,0,0,0,20,120,6454,['US'],"Horror,Mystery,Sci-Fi"
7,2024,103,0,2,0,25,1,3,0,0,0,2,0,124,['RU'],"Comedy,Drama,Music"
10,1993,58,0,0,0,2,0,7,0,0,0,1,0,7,['NO'],"Horror,Short"
6,1973,110,0,15,0,53,1,3,0,0,0,9,2,400,['IT'],"Comedy,Romance"
8,2003,58,0,0,0,20,0,8,0,0,0,2,0,15,['US'],Documentary
8,1944,58,0,3,0,16,0,3,0,0,0,1,2,11,['DE'],Drama
6,1978,90,0,1,0,35,0,3,0,0,0,2,0,30,['MX'],Comedy
7,1944,99,0,1,0,56,1,3,1,0,0,5,2,233,['ES'],"Crime,Drama,Romance"
8,1985,23,0,2,0,21,0,1,0,0,0,1,0,177,['US'],"Action,Adventure,Animation"
7,2017,32,0,58,0,21,0,7,0,0,0,1,1,15,['US'],"Drama,Short"
6,1983,89,0,2,0,30,1,3,0,0,0,5,2,21,['PH'],Action
7,1989,58,0,13,0,23,0,2,0,0,0,2,1,63,['US'],Sport
7,1974,30,0,292,0,87,0,4,0,1,0,2,6,183,['GB'],Comedy
6,1959,58,0,0,0,6,0,1,0,0,0,1,0,13,['GB'],"Documentary,Talk-Show"
6,1995,44,2,13,0,52,0,7,0,0,0,13,0,105,['US'],"Animation,Family,Fantasy"
3,1971,56,0,0,0,6,1,3,0,0,1,1,1,10,['US'],"Adult,Crime"
7,2022,58,4,11,1,26,0,7,0,0,0,1,1,27,['AU'],"Comedy,Short"
6,1999,58,0,0,0,11,0,7,0,0,0,1,1,92,['DK'],"Adventure,Fantasy,Horror"
7,1970,22,0,1,0,34,0,1,0,0,0,7,1,21,['US'],"Drama,Fantasy,Horror"
10,2006,60,0,1,0,41,0,3,0,0,0,1,0,20,['US'],Drama
8,1961,52,0,1,0,43,0,1,0,0,0,1,6,102,['US'],"Adventure,Crime,Drama"
8,1983,198,1,10,0,50,1,3,2,0,0,4,3,373,['XWG'],Drama
8,1997,93,4,2,0,24,2,3,0,0,0,5,1,88,"['DE', 'RU', 'GB', 'FI', 'DK']",Documentary
4,2013,114,0,6,1,90,31,3,0,0,0,15,62,3637,"['MY', 'US']","Action,Adventure,Fantasy"
7,1994,150,1,0,0,63,0,3,0,0,0,2,0,12,['BD'],"Action,Drama,War"
6,2006,60,0,0,0,34,0,1,0,0,0,7,0,17,['US'],"Comedy,News,Talk-Show"
9,2018,58,0,2,0,141,7,1,0,0,0,1,0,1860,['CA'],"Drama,Family"
9,2024,22,0,165,0,64,0,1,0,0,0,7,0,11,['AU'],"Drama,Romance"
5,1897,1,0,0,0,4,0,7,0,0,0,1,0,16,['FR'],"Documentary,Short"
9,2023,32,0,10,0,88,6,1,0,0,0,7,0,6,['AU'],Drama
7,2003,43,0,0,0,56,0,5,0,0,0,2,0,47,['US'],"Documentary,Short"
8,1997,134,0,0,0,28,3,5,0,0,1,2,1,38,['US'],Adult
7,1964,9,1,1,0,1,0,7,0,0,0,3,0,62,['CSHH'],"Documentary,Short"
8,1997,58,0,0,0,31,0,1,0,0,0,1,0,22,['GB'],"Crime,Drama,Mystery"
7,2021,44,0,4,0,84,1,1,0,0,0,7,0,387,['RS'],"Fantasy,Horror,Mystery"
5,2018,47,0,0,0,122,0,1,0,0,0,7,0,8,['GB'],"Reality-TV,Romance"
6,1949,83,0,0,0,33,0,3,0,0,0,1,0,8,['AR'],Drama
6,2008,104,0,1,0,32,2,3,0,0,0,4,1,272,['RU'],"Action,History"
8,1974,55,0,1,0,1,0,1,0,0,0,1,0,20,['US'],"Adventure,Animation,Family"
8,2008,44,0,1,0,152,1,1,0,0,0,1,1,52,['CA'],"Action,Adventure,Drama"
7,2004,3,0,0,1,7,0,7,0,0,0,1,0,9,['US'],Short
8,1985,110,0,3,0,35,1,3,0,0,0,3,3,1132,['IN'],Comedy
7,2011,58,0,1,0,6,0,3,0,0,0,1,2,13,['AT'],Comedy
8,2005,110,2,2,0,9,0,3,0,0,0,7,2,91,"['VN', 'JP']",Drama
8,2005,60,0,0,0,59,0,1,0,0,0,1,0,24,['US'],"Documentary,News"
9,1971,58,0,0,0,5,0,1,0,0,0,1,0,13,['US'],"Music,Talk-Show"
7,2017,58,0,13,1,46,4,3,0,0,0,15,1,155,"['IT', 'VA']","Biography,Documentary"
7,1986,24,0,76,0,24,0,1,0,0,0,1,0,12,['GB'],Comedy
9,1975,58,0,1,0,52,0,1,0,0,0,1,2,23,['US'],"Crime,Drama"
9,1967,60,0,1,0,31,1,1,0,0,0,1,3,42,['US'],"Adventure,Western"
5,1995,58,0,1,0,64,0,6,0,1,0,1,0,13,['SE'],Drama
6,2015,58,0,0,0,147,0,1,0,0,0,1,0,22,['US'],"Comedy,Music,Talk-Show"
8,1997,58,0,1,0,20,0,8,0,0,0,1,0,53,['JP'],"Action,Comedy,Crime"
8,2009,53,0,0,0,157,0,1,0,0,0,7,0,31,['AU'],Drama
7,2017,65,0,16,0,14,17,3,2,0,0,3,3,291,['US'],"Biography,Documentary"
7,1988,146,0,1,0,33,0,3,0,0,0,1,0,23,['IN'],Drama
6,1990,58,0,1,0,90,0,3,0,0,0,1,1,51,['IN'],Drama
8,1972,58,0,0,0,20,0,1,0,0,0,7,0,32,['US'],"Comedy,Talk-Show"
7,1964,23,0,2,0,34,4,1,0,0,0,1,3,569,['GB'],"Adventure,Drama,Family"
7,2003,42,0,4,0,80,1,1,0,0,0,1,1,25,['US'],"Action,Adventure,Comedy"
7,1947,7,0,1,0,20,0,7,0,0,0,3,4,148,['US'],"Animation,Comedy,Family"
7,2014,58,0,4,0,15,0,4,2,1,0,9,1,99,['KR'],"Comedy,Fantasy,Romance"
7,1979,150,0,1,0,43,0,3,0,0,0,1,0,68,['BR'],"Drama,History"
5,1992,58,0,3,0,33,0,3,0,0,0,3,0,34,['IR'],Action
6,2018,27,0,1,0,46,0,1,0,0,0,1,0,6,['DK'],"Drama,Romance"
6,2016,150,0,17,1,26,5,3,1,0,0,6,10,776,['PK'],"Adventure,Drama,Romance"
8,2018,92,2,37,0,56,1,3,8,0,0,1,0,269,['US'],"Drama,Romance,Thriller"
5,2003,93,1,78,2,34,107,3,6,0,0,32,250,16847,"['US', 'JP']",Drama
8,2016,58,1,8,1,21,5,3,0,0,0,2,1,44,['US'],Documentary
6,1989,45,0,20,0,128,1,1,0,0,0,1,0,92,['US'],"Horror,Thriller"
6,1975,58,0,0,0,32,0,1,0,0,0,1,0,9,['JP'],"Action,Adventure,Animation"
6,2022,58,3,28,1,246,1,3,1,0,0,18,5,511,"['US', 'NO', 'HU', 'DK']","Crime,Drama,Thriller"
9,2006,15,0,2,0,11,0,7,0,0,0,2,0,18,['RO'],"Drama,Fantasy,Sci-Fi"
7,2017,115,11,12,1,305,10,3,16,0,0,12,3,1045,['ES'],Drama
7,1998,44,0,1,0,69,1,1,0,0,0,1,0,338,"['US', 'NZ']","Action,Adventure,Drama"
9,2013,19,0,8,0,38,0,7,0,0,0,1,0,14,['US'],"Drama,Fantasy,Short"
6,2022,58,0,9,0,31,0,3,0,0,0,1,0,161,['RU'],"Comedy,Musical"
8,1987,24,0,1,0,24,0,1,0,0,0,1,0,41,['JP'],"Action,Animation,Comedy"
7,1985,90,0,5,0,35,0,3,0,0,0,3,0,39,['CSHH'],Drama
8,1983,58,0,44,0,41,0,3,0,0,0,2,2,24,['US'],Comedy
8,1996,24,0,28,0,64,1,1,0,0,0,1,0,1931,"['JP', 'US', 'CA']","Action,Adventure,Animation"
8,1949,58,0,0,0,1,0,7,0,0,0,2,0,6,['RO'],"Documentary,Short"
9,1992,93,0,1,0,24,0,3,0,0,0,1,0,19,['US'],Drama
6,1999,92,1,1,0,54,0,3,0,0,0,3,0,99,['CZ'],Drama
9,2008,25,0,7,0,83,1,1,0,0,0,1,0,65,['JP'],"Animation,Comedy,Fantasy"
